#,pincode,state_original,major_city,latitude,longitude,region,coastal_city,distance_to_state_capital,city_tier,is_metro_city,is_smart_city,is_state_capital,is_union_territory_capital,literacy_rate,median_age_estimate,consumer_price_index,income_bucket,has_airport,has_international_airport,has_metro_rail,has_seaport,major_railway_station,internet_penetration_state,smartphone_penetration_state,digital_payment_index,is_it_hub,is_manufacturing_hub,is_financial_center,is_textile_hub,is_education_hub,is_tourist_city,is_coastal,district_population_numeric,district_population,sex_ratio,missing_columns
98,98609,,,46.07169762031153,-122.86568809053446,UNKNOWN,False,,T3,True,False,False,False,,-666666666.0,315.605,,False,False,False,False,False,,,10.0,False,False,False,False,False,False,False,112360.0,VS,,state_original;major_city;region;distance_to_state_capital;literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state;sex_ratio
99,30414,GA,Bellville,32.156177285895225,-81.9851779813301,S,False,285.6998571645749,T3,False,False,False,False,57.14285714285714,23.7,315.605,,False,False,False,False,False,86.66666666666667,86.66666666666667,65.0,False,False,False,False,False,False,False,10757.0,VS,51.51515151515152,income_bucket
100,95675,CA,River Pines,38.54547973986718,-120.74277241094237,W,False,65.47356130008798,T3,True,False,False,False,31.5,36.3,315.605,,False,False,False,False,False,100.0,100.0,85.0,False,False,False,False,False,False,False,41428.0,VS,139.74358974358972,income_bucket
101,46624,,,41.702513441291096,-86.25165367658951,UNKNOWN,False,,T2,True,False,False,False,17.857142857142858,82.8,315.605,,False,False,False,False,False,100.0,73.91304347826086,75.8695652173913,False,False,False,False,False,False,False,273040.0,S,460.0,state_original;major_city;region;distance_to_state_capital;income_bucket
102,43007,,,40.33153912784952,-83.4059521163427,UNKNOWN,False,,T3,True,False,False,False,11.538461538461538,52.8,315.605,,False,False,False,False,False,48.888888888888886,100.0,64.55555555555556,False,False,False,False,False,False,False,67324.0,VS,250.0,state_original;major_city;region;distance_to_state_capital;income_bucket
103,32610,FL,Gainesville,29.640740450796844,-82.34330569094752,S,False,206.5001630159199,T2,True,False,False,False,,30.5,315.605,,False,False,False,False,False,,,10.0,False,False,False,False,True,False,False,285492.0,S,300.0,literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state
104,73736,OK,Fairmont,36.346076866114274,-97.68750752659068,S,False,98.89027149263836,T3,True,False,False,False,1.2658227848101269,42.2,315.605,,False,False,False,False,False,95.02762430939228,98.34254143646407,82.43093922651934,False,False,False,False,False,False,False,62146.0,VS,104.83091787439614,income_bucket
105,23870,,,36.75242073683709,-77.50015604118,UNKNOWN,False,,T3,True,False,False,False,,-666666666.0,315.605,,False,False,False,False,False,,,10.0,False,False,False,False,False,False,False,10765.0,VS,,state_original;major_city;region;distance_to_state_capital;literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state;sex_ratio
106,25126,WV,Montgomery,38.19057533962349,-81.3538088187706,S,False,30.0967125584864,T3,True,False,False,False,,59.9,315.605,,False,False,False,False,False,81.25,65.625,65.46875,False,True,False,False,False,False,False,39519.0,VS,245.45454545454547,literacy_rate;income_bucket
107,612,,Rafael Capó,18.41242186987636,-66.7053449967237,UNKNOWN,False,,T3,True,False,False,False,22.38250249994681,45.1,315.605,L,False,False,False,False,False,79.58732498157701,79.58732498157701,72.69049373618276,False,False,False,False,False,False,False,27621.0,VS,88.91858614372804,state_original;region;distance_to_state_capital
108,96078,CA,Proberta,40.08244563170974,-122.1760661090308,W,False,176.88350891102806,T3,True,False,False,False,,20.3,315.605,,False,False,False,False,False,100.0,100.0,85.0,False,False,False,False,False,False,False,65167.0,VS,110.1851851851852,literacy_rate;income_bucket
109,54850,,,46.922545722403854,-90.62388531314508,UNKNOWN,True,,T3,False,False,False,False,16.72473867595819,62.9,315.605,M,False,False,False,False,False,91.57303370786516,89.8876404494382,75.58988764044943,False,False,False,False,False,False,True,16080.0,VS,103.16455696202532,state_original;major_city;region;distance_to_state_capital
110,95053,CA,Santa Clara,37.34847711812317,-121.93736855490889,W,True,142.50922994430863,T1,True,False,False,False,62.96296296296296,19.7,315.605,,False,False,False,False,False,,100.0,45.0,False,False,False,False,False,False,True,1902047.0,L,129.9396681749623,income_bucket;internet_penetration_state
111,3447,,,42.759201695063794,-72.14793603252885,UNKNOWN,False,,T2,True,False,False,False,23.7012987012987,49.2,315.605,H,False,False,False,False,False,87.15203426124198,89.186295503212,88.07601713062098,False,False,False,False,False,False,False,867788.0,M,110.3416435826408,state_original;major_city;region;distance_to_state_capital
112,85922,,,33.49535728236846,-109.1886359067556,UNKNOWN,False,,T3,True,False,False,False,2.898550724637681,69.5,315.605,M,False,False,False,False,False,98.64864864864865,41.891891891891895,71.62162162162161,False,False,False,False,False,False,False,27775.0,VS,261.53846153846155,state_original;major_city;region;distance_to_state_capital
113,90089,CA,Los Angeles,34.02157963770511,-118.2855959468353,W,True,582.8076997587543,T1,True,False,False,False,36.71497584541063,19.5,315.605,,True,True,True,True,True,,,10.0,True,True,True,True,True,True,True,9808667.0,VL,71.86910006293267,income_bucket;internet_penetration_state;smartphone_penetration_state
114,78622,,,29.7722456904084,-97.7822843672014,UNKNOWN,False,,T3,True,False,False,False,12.5,48.1,315.605,,False,False,False,False,False,66.17647058823529,94.85294117647058,69.66911764705881,False,False,False,False,False,False,False,183642.0,VS,37.344398340248965,state_original;major_city;region;distance_to_state_capital;income_bucket
115,17077,,,40.40232439868056,-76.53650691145738,UNKNOWN,False,,T3,True,False,False,False,,30.8,315.605,M,False,False,False,False,False,100.0,100.0,92.5,False,False,False,False,False,False,False,144186.0,VS,134.7826086956522,state_original;major_city;region;distance_to_state_capital;literacy_rate
116,19436,,,40.20253024708112,-75.24829886385477,UNKNOWN,False,,T2,True,False,False,False,32.41379310344827,85.5,315.605,M,False,False,False,False,False,71.19741100323624,59.54692556634305,66.82038834951456,False,False,False,False,False,False,False,867573.0,M,45.0,state_original;major_city;region;distance_to_state_capital
117,17576,PA,Smoketown,40.03569824044158,-76.19765234153485,NE,False,64.23946610774111,T2,True,False,False,False,,51.5,315.605,,False,False,False,False,False,100.0,53.65853658536586,68.78048780487805,False,False,False,False,False,False,False,557931.0,M,151.21951219512195,literacy_rate;income_bucket
118,87573,,,35.77175474758862,-105.70715656981255,UNKNOWN,False,,T3,True,False,False,False,33.33333333333333,-666666666.0,315.605,,False,False,False,False,False,100.0,66.66666666666666,73.33333333333333,False,False,False,False,False,False,False,26850.0,VS,,state_original;major_city;region;distance_to_state_capital;income_bucket;sex_ratio
119,99775,AK,College,64.85743181073043,-147.83482798119925,W,False,1013.6240904934722,T3,True,False,False,False,,20.4,315.605,M,False,False,False,False,False,39.63963963963964,100.0,68.35585585585585,False,False,False,False,False,False,False,95460.0,VS,130.72625698324023,literacy_rate
120,95514,,,40.29151966112583,-123.67118401928896,UNKNOWN,True,,T3,True,False,False,False,,46.7,315.605,,False,False,False,False,False,100.0,100.0,85.0,False,False,False,False,False,False,True,134541.0,VS,165.625,state_original;major_city;region;distance_to_state_capital;literacy_rate;income_bucket
121,57007,SD,Brookings,44.31922294116153,-96.78398167334902,MW,False,283.6867292607765,T3,True,False,False,False,100.0,19.3,315.605,,False,False,False,False,False,,,10.0,False,False,False,False,False,False,False,35353.0,VS,90.7704654895666,income_bucket;internet_penetration_state;smartphone_penetration_state
122,22722,,,38.46304919688704,-78.22643537375083,UNKNOWN,False,,T3,True,True,False,False,3.5502958579881656,55.0,315.605,VH,False,False,False,False,False,100.0,100.0,100.0,False,False,False,False,False,False,False,14044.0,VS,180.0,state_original;major_city;region;distance_to_state_capital
123,36775,AL,Gordonville,32.20065388158496,-86.95485998681863,S,False,64.27283522970403,T3,True,False,False,False,4.645760743321719,64.1,315.605,,False,False,False,False,False,34.99197431781702,37.39967897271268,37.08667736757624,False,False,False,False,False,False,False,9833.0,VS,97.0178926441352,income_bucket
124,24570,,,37.348595880722,-79.42719715750123,UNKNOWN,False,,T3,True,False,False,False,,-666666666.0,315.605,,False,False,False,False,False,,,10.0,False,False,False,False,False,False,False,80894.0,VS,,state_original;major_city;region;distance_to_state_capital;literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state;sex_ratio
125,72829,AR,Centerville,35.1035137992069,-93.17529621437932,S,False,89.97824890889933,T3,True,False,False,False,,-666666666.0,315.605,,False,False,False,False,False,,,10.0,False,False,False,False,False,False,False,20134.0,VS,,literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state;sex_ratio
126,30090,GA,Marietta,33.953092446417855,-84.5481259137265,S,False,27.08642831199405,T2,True,False,False,False,,-666666666.0,315.605,,False,False,False,False,False,,,10.0,False,False,False,False,False,False,False,775208.0,M,,literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state;sex_ratio
127,15031,,,40.34800880717562,-80.16236478558154,UNKNOWN,False,,T1,True,False,False,False,18.88412017167382,33.8,315.605,L,False,False,False,False,False,74.48275862068967,89.65517241379311,74.17241379310346,False,False,False,False,False,False,False,1238177.0,L,132.9268292682927,state_original;major_city;region;distance_to_state_capital
128,82224,WY,Lost Springs,42.93674872926526,-104.88811434303857,W,False,199.86803059487724,T3,False,False,False,False,,-666666666.0,315.605,,False,False,False,False,False,100.0,100.0,75.0,False,False,False,False,False,False,False,13762.0,VS,,literacy_rate;income_bucket;sex_ratio
129,26424,,,39.28116922040221,-80.17272260530359,UNKNOWN,False,,T3,True,False,False,False,,47.1,315.605,,False,False,False,False,False,100.0,100.0,85.0,False,False,False,False,False,False,False,16487.0,VS,57.60869565217392,state_original;major_city;region;distance_to_state_capital;literacy_rate;income_bucket
130,74458,OK,Redbird,35.882309513260495,-95.5878578097972,S,False,180.19770661213664,T3,True,False,False,False,7.6923076923076925,46.4,315.605,,False,False,False,False,False,87.2340425531915,93.61702127659576,77.65957446808511,False,False,False,False,False,False,False,86609.0,VS,68.69565217391305,income_bucket
131,97880,OR,Ukiah,45.08630883001791,-118.8926911255848,W,False,325.9752995434702,T3,True,False,False,False,7.6923076923076925,52.6,315.605,,False,False,False,False,False,38.13559322033898,41.52542372881356,39.78813559322034,False,False,False,False,False,False,False,7209.0,VS,54.03726708074535,income_bucket
132,30018,GA,Jersey,33.71737152549715,-83.80034220050193,S,False,54.45628193197697,T3,True,True,False,False,,52.3,315.605,,False,False,True,True,False,89.47368421052632,89.47368421052632,77.10526315789474,False,False,True,False,False,True,False,103313.0,VS,55.223880597014926,literacy_rate;income_bucket
133,35491,,,32.93664955660852,-88.09773944903012,UNKNOWN,False,,T3,True,False,False,False,,-666666666.0,315.605,,False,False,False,False,False,,,10.0,False,False,False,False,False,False,False,7424.0,VS,,state_original;major_city;region;distance_to_state_capital;literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state;sex_ratio
134,95545,CA,Weott,40.2615809592922,-124.08599682314336,W,True,290.5821632236382,T3,True,False,False,False,4.929577464788732,43.6,315.605,,False,False,False,False,False,80.0,80.0,70.0,False,False,False,False,False,False,True,134541.0,VS,100.0,income_bucket
135,49884,,,46.41733641801829,-86.35554336617813,UNKNOWN,True,,T3,False,False,False,False,,55.3,315.605,M,False,False,False,False,False,83.72093023255815,64.45182724252491,63.54651162790698,False,False,False,False,False,False,True,8128.0,VS,120.90592334494774,state_original;major_city;region;distance_to_state_capital;literacy_rate
136,911,,San Juan,18.4510822601394,-66.05638679501223,UNKNOWN,False,,T2,True,False,False,False,33.157721435627266,49.8,315.605,L,False,False,False,False,False,85.78947368421052,88.42105263157895,78.26315789473685,False,False,False,False,False,False,False,336160.0,S,97.69710105662422,state_original;region;distance_to_state_capital
137,83227,ID,Clayton,44.16562623878359,-114.49424825272492,W,False,149.94014831710217,T3,False,False,False,False,30.952380952380956,46.4,315.605,,False,False,False,False,False,100.0,74.02597402597402,65.9090909090909,False,False,False,False,False,False,False,4470.0,VS,83.4862385321101,income_bucket
138,25913,,,37.70780914370585,-81.47300858487537,UNKNOWN,False,,T3,False,False,False,False,,63.4,315.605,,False,False,False,False,False,100.0,36.47058823529412,52.76470588235294,False,False,False,False,False,False,False,20629.0,VS,270.27027027027026,state_original;major_city;region;distance_to_state_capital;literacy_rate;income_bucket
139,20551,DC,Washington,38.89280400435688,-77.04580171234302,S,True,,T2,True,False,False,False,,-666666666.0,315.605,,True,True,True,False,True,,,10.0,True,False,True,False,True,True,True,681294.0,M,,distance_to_state_capital;literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state;sex_ratio
140,75687,,,32.10580533412667,-94.96347790395728,UNKNOWN,False,,T3,True,False,False,False,,-666666666.0,315.605,,False,False,False,False,False,,,10.0,False,False,False,False,False,False,False,52842.0,VS,,state_original;major_city;region;distance_to_state_capital;literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state;sex_ratio
141,10919,,,41.52836303710032,-74.38326830711885,UNKNOWN,True,,T2,True,False,False,False,36.316695352839936,53.1,315.605,H,False,False,False,False,False,95.1827242524917,95.1827242524917,93.38704318936875,False,False,False,False,False,False,True,406616.0,S,120.3125,state_original;major_city;region;distance_to_state_capital
142,4259,,,44.22762331828265,-70.008679210855,UNKNOWN,False,,T3,True,False,False,False,16.70867842996039,46.0,315.605,M,False,False,False,False,False,96.71581769436996,95.37533512064344,89.5676943699732,False,False,False,False,False,False,False,113423.0,VS,119.31956257594167,state_original;major_city;region;distance_to_state_capital
143,93207,CA,Pine Flat,35.88720424849448,-118.63153025402374,W,False,392.3788893054255,T2,True,False,False,False,,40.8,315.605,M,False,False,False,False,False,68.81720430107528,74.19354838709677,70.99462365591398,False,False,False,False,False,False,False,478693.0,S,108.52713178294572,literacy_rate
144,2876,,,41.998079072713765,-71.58262080608118,UNKNOWN,True,,T2,True,False,False,False,6.64451827242525,50.5,315.605,,False,False,False,False,False,85.98484848484848,100.0,79.3939393939394,False,False,False,False,False,False,True,664854.0,M,55.70175438596491,state_original;major_city;region;distance_to_state_capital;income_bucket
