"pincode","state_original","major_city","latitude","longitude","region","coastal_city","distance_to_state_capital","city_tier","is_metro_city","is_smart_city","is_state_capital","is_union_territory_capital","literacy_rate","median_age_estimate","consumer_price_index","income_bucket","has_airport","has_international_airport","has_metro_rail","has_seaport","major_railway_station","internet_penetration_state","smartphone_penetration_state","digital_payment_index","is_it_hub","is_manufacturing_hub","is_financial_center","is_textile_hub","is_education_hub","is_tourist_city","is_coastal","district_population_numeric","district_population","sex_ratio"
"560013","KA","BENGALURU URBAN","13.051064","77.552897","S","t","9.87","T3","f","f","f","f","75.6","31.5","196.8","H","f","f","f","f","f","64.0","71.0","75.0","f","f","f","f","f","f","t","318426","VS","974.0"
"560009","KA","BENGALURU URBAN","12.973544","77.580324","S","t","1.12","T3","f","f","f","f","75.6","31.5","196.8","H","f","f","f","f","f","64.0","71.0","75.0","f","f","f","f","f","f","t","318426","VS","974.0"
"560104","KA","BENGALURU URBAN","12.964979","77.538072","S","t","5.65","T3","f","f","f","f","75.6","31.5","196.8","H","f","f","f","f","f","64.0","71.0","75.0","f","f","f","f","f","f","t","318426","VS","974.0"
"560096","KA","BENGALURU URBAN","13.011426","77.535877","S","t","7.46","T3","f","f","f","f","75.6","31.5","196.8","H","f","f","f","f","f","64.0","71.0","75.0","f","f","f","f","f","f","t","318426","VS","974.0"
"560086","KA","BENGALURU URBAN","13.010635","77.546496","S","t","6.53","T3","f","f","f","f","75.6","31.5","196.8","H","f","f","f","f","f","64.0","71.0","75.0","f","f","f","f","f","f","t","318426","VS","974.0"
"560112","KA","BENGALURU URBAN","13.267672","77.55238","S","t","33.35","T3","f","f","f","f","75.6","31.5","196.8","H","f","f","f","f","f","64.0","71.0","75.0","f","f","f","f","f","f","t","318426","VS","974.0"
"587156","KA","BAGALKOT","16.18502","75.69624","S","t","411.49","T3","f","f","f","f","68.82","31.5","196.8","H","f","f","f","f","f","64.0","71.0","75.0","f","f","f","f","f","f","t","1889752","M","988.98"
"591113","KA","BELAGAVI","15.8523889","74.5108056","S","t","461.16","T2","f","t","f","f","75.6","31.5","196.8","H","f","f","f","f","f","64.0","71.0","75.0","f","t","f","f","f","f","t","3176852","VL","963.0"
"590017","KA","BELAGAVI","15.879724","74.5283567","S","t","461.91","T2","f","t","f","f","75.6","31.5","196.8","H","f","f","f","f","f","64.0","71.0","75.0","f","t","f","f","f","f","t","3176852","VL","963.0"
"583276","KA","VIJAYNAGAR","15.2858056","76.4909444","S","t","283.46","T3","f","f","f","f","75.6","31.5","196.8","H","f","f","f","f","f","64.0","71.0","75.0","f","f","f","f","f","f","t","3349794","VL","976.0"
"586109","KA","VIJAYAPURA","16.807709","75.7262477","S","t","471.38","T3","f","f","f","f","75.6","31.5","196.8","H","f","f","f","f","f","64.0","71.0","75.0","f","f","f","f","f","f","t","4133115","VL","974.0"
"591223","KA","BELAGAVI","16.695048","74.718589","S","t","516.52","T2","f","t","f","f","75.6","31.5","196.8","H","f","f","f","f","f","64.0","71.0","75.0","f","t","f","f","f","f","t","3176852","VL","963.0"
"580001","KA","DHARWAD","15.4604243","75.0160582","S","t","391.98","T2","f","f","f","f","80.0","31.5","196.8","H","f","f","f","f","f","64.0","71.0","75.0","f","f","f","f","f","f","t","1847023","M","970.78"
"580006","KA","DHARWAD","15.4703333","75.0182778","S","t","392.58","T2","f","f","f","f","80.0","31.5","196.8","H","f","f","f","f","f","64.0","71.0","75.0","f","f","f","f","f","f","t","1847023","M","970.78"
"580008","KA","DHARWAD","15.4617539","75.001708","S","t","393.18","T2","f","f","f","f","80.0","31.5","196.8","H","f","f","f","f","f","64.0","71.0","75.0","f","f","f","f","f","f","t","1847023","M","970.78"
"582101","KA","GADAG","15.4328056","75.6361389","S","t","345.47","T3","f","f","f","f","75.12","31.5","196.8","H","f","f","f","f","f","64.0","71.0","75.0","f","f","f","f","f","f","t","1064570","M","981.9"
"583231","KA","KOPPAL","15.3413939","76.1539681","S","t","305.78","T3","f","f","f","f","68.09","31.5","196.8","H","f","f","f","f","f","64.0","71.0","75.0","f","f","f","f","f","f","t","1389920","M","985.81"
"591340","KA","BELAGAVI","16.2248383","74.5492394","S","t","487.87","T2","f","t","f","f","75.6","31.5","196.8","H","f","f","f","f","f","64.0","71.0","75.0","f","t","f","f","f","f","t","3176852","VL","963.0"
"585292","KA","KALABURAGI","17.3413333","76.8344722","S","t","492.78","T2","f","f","f","f","75.6","31.5","196.8","H","f","f","f","f","f","64.0","71.0","75.0","f","f","f","f","f","f","t","3034583","VL","966.0"
"581212","KA","HAVERI","15.1286971","75.126582","S","t","358.07","T3","f","f","f","f","77.4","31.5","196.8","H","f","f","f","f","f","64.0","71.0","75.0","f","f","f","f","f","f","t","1597668","M","950.45"
"581198","KA","HAVERI","14.7433808","75.4727486","S","t","301.87","T3","f","f","f","f","77.4","31.5","196.8","H","f","f","f","f","f","64.0","71.0","75.0","f","f","f","f","f","f","t","1597668","M","950.45"
"581396","KA","UTTARA KANNADA","14.9165695","74.3489515","S","t","411.31","T3","f","f","f","f","84.06","31.5","196.8","H","f","f","f","f","f","64.0","71.0","75.0","f","f","f","f","f","f","t","1437169","M","978.87"
"581301","KA","UTTARA KANNADA","14.816357","74.134433","S","t","425.75","T3","f","f","f","f","84.06","31.5","196.8","H","f","f","f","f","f","64.0","71.0","75.0","f","f","f","f","f","f","t","1437169","M","978.87"
"581330","KA","UTTARA KANNADA","14.4751751","14.4751751","S","t","6797.67","T3","f","f","f","f","84.06","31.5","196.8","H","f","f","f","f","f","64.0","71.0","75.0","f","f","f","f","f","f","t","1437169","M","978.87"
"581421","KA","UTTARA KANNADA","14.0896981","74.567058","S","t","349.71","T3","f","f","f","f","84.06","31.5","196.8","H","f","f","f","f","f","64.0","71.0","75.0","f","f","f","f","f","f","t","1437169","M","978.87"
"577181","KA","CHIKKAMAGALURU","13.2747778","75.3430278","S","t","245.68","T3","f","f","f","f","75.6","31.5","196.8","H","f","f","f","f","f","64.0","71.0","75.0","f","f","f","f","f","f","t","1189120","M","977.0"
"577125","KA","CHIKKAMAGALURU","13.5803641","75.2119644","S","t","266.16","T3","f","f","f","f","75.6","31.5","196.8","H","f","f","f","f","f","64.0","71.0","75.0","f","f","f","f","f","f","t","1189120","M","977.0"
"577521","KA","CHITRADURGA","14.377721","76.288459","S","t","210.42","T3","f","f","f","f","73.71","31.5","196.8","H","f","f","f","f","f","64.0","71.0","75.0","f","f","f","f","f","f","t","1659456","M","973.56"
"577555","KA","CHITRADURGA","14.185088","76.300042","S","t","194.15","T3","f","f","f","f","73.71","31.5","196.8","H","f","f","f","f","f","64.0","71.0","75.0","f","f","f","f","f","f","t","1659456","M","973.56"
"571202","KA","KODAGU",,,"S","t",,"T3","f","f","f","f","82.61","31.5","196.8","H","f","f","f","f","f","64.0","71.0","75.0","f","f","f","f","f","f","t","554519","S","1019.31"
"563113","KA","KOLAR","12.9087173","78.2914045","S","t","76.32","T3","f","f","f","f","74.39","31.5","196.8","H","f","f","f","f","f","64.0","71.0","75.0","f","f","f","f","f","f","t","1536401","M","978.89"
"563118","KA","KOLAR","12.9740278","78.2589167","S","t","72.48","T3","f","f","f","f","74.39","31.5","196.8","H","f","f","f","f","f","64.0","71.0","75.0","f","f","f","f","f","f","t","1536401","M","978.89"
"563163","KA","KOLAR","13.0034948","77.9424531","S","t","38.37","T3","f","f","f","f","74.39","31.5","196.8","H","f","f","f","f","f","64.0","71.0","75.0","f","f","f","f","f","f","t","1536401","M","978.89"
"575018","KA","DAKSHINA KANNADA","12.7772268","74.9246966","S","t","289.71","T3","f","f","f","f","88.57","31.5","196.8","H","f","f","f","f","f","64.0","71.0","75.0","f","f","f","f","f","f","t","2089649","L","1019.54"
"575016","KA","DAKSHINA KANNADA","12.896589","74.875115","S","t","294.33","T3","f","f","f","f","88.57","31.5","196.8","H","f","f","f","f","f","64.0","71.0","75.0","f","f","f","f","f","f","t","2089649","L","1019.54"
"575028","KA","DAKSHINA KANNADA","12.9276943","74.8921567","S","t","292.39","T3","f","f","f","f","88.57","31.5","196.8","H","f","f","f","f","f","64.0","71.0","75.0","f","f","f","f","f","f","t","2089649","L","1019.54"
"575002","KA","DAKSHINA KANNADA","12.853554","74.853525","S","t","296.87","T3","f","f","f","f","88.57","31.5","196.8","H","f","f","f","f","f","64.0","71.0","75.0","f","f","f","f","f","f","t","2089649","L","1019.54"
"575004","KA","DAKSHINA KANNADA","12.886648","74.841299","S","t","298.04","T3","f","f","f","f","88.57","31.5","196.8","H","f","f","f","f","f","64.0","71.0","75.0","f","f","f","f","f","f","t","2089649","L","1019.54"
"575015","KA","DAKSHINA KANNADA","12.9400753","74.8535329","S","t","296.55","T3","f","f","f","f","88.57","31.5","196.8","H","f","f","f","f","f","64.0","71.0","75.0","f","f","f","f","f","f","t","2089649","L","1019.54"
"575003","KA","DAKSHINA KANNADA","12.8836773","74.8336179","S","t","298.88","T3","f","f","f","f","88.57","31.5","196.8","H","f","f","f","f","f","64.0","71.0","75.0","f","f","f","f","f","f","t","2089649","L","1019.54"
"575025","KA","DAKSHINA KANNADA","13.0088333","74.7932778","S","t","303.05","T3","f","f","f","f","88.57","31.5","196.8","H","f","f","f","f","f","64.0","71.0","75.0","f","f","f","f","f","f","t","2089649","L","1019.54"
"570025","KA","MYSURU","12.28330556","76.65875","S","t","126.65","T2","f","f","f","f","75.6","31.5","196.8","H","f","f","f","f","f","64.0","71.0","75.0","t","f","f","f","t","t","t","1669477","M","982.0"
"570012","KA","MYSURU","12.323287","76.619653","S","t","127.49","T2","f","f","f","f","75.6","31.5","196.8","H","f","f","f","f","f","64.0","71.0","75.0","t","f","f","f","t","t","t","1669477","M","982.0"
"184101","JK","KATHUA","32.3673333","75.5223333","N","f","201.94","T3","f","f","f","f","68.74","26.5","197.5","Lo","f","f","f","f","f","52.0","59.0","25.0","f","f","f","f","f","f","f","616435","S","890.27"
"560008","KA","BENGALURU URBAN","12.1655833","77.1067778","S","t","103.69","T3","f","f","f","f","75.6","31.5","196.8","H","f","f","f","f","f","64.0","71.0","75.0","f","f","f","f","f","f","t","318426","VS","974.0"
"560032","KA","BENGALURU URBAN","13.022581","77.593104","S","t","5.86","T3","f","f","f","f","75.6","31.5","196.8","H","f","f","f","f","f","64.0","71.0","75.0","f","f","f","f","f","f","t","318426","VS","974.0"
"587101","KA","BAGALKOT","16.1833413","75.699992","S","t","411.13","T3","f","f","f","f","68.82","31.5","196.8","H","f","f","f","f","f","64.0","71.0","75.0","f","f","f","f","f","f","t","1889752","M","988.98"
"575001","KA","DAKSHINA KANNADA","12.8644167","74.8493333","S","t","297.27","T3","f","f","f","f","88.57","31.5","196.8","H","f","f","f","f","f","64.0","71.0","75.0","f","f","f","f","f","f","t","2089649","L","1019.54"
"685508","KL","IDUKKI","9.75618","77.11177","S","t","138.74","T3","f","f","f","f","91.99","35.1","197.8","H","f","f","f","f","f","72.0","79.0","62.0","f","f","f","f","f","f","t","1108974","M","1006.07"
"695121","KL","THIRUVANANTHAPURAM","8.24","77.04","S","t","33.02","T2","f","t","t","f","93.02","35.1","197.8","H","t","t","f","f","t","72.0","79.0","62.0","t","f","f","f","t","t","t","3301427","VL","1087.29"
"695012","KL","THIRUVANANTHAPURAM","8.48271","76.976176","S","t","5.75","T2","f","t","t","f","93.02","35.1","197.8","H","t","t","f","f","t","72.0","79.0","62.0","t","f","f","f","t","t","t","3301427","VL","1087.29"
"670001","KL","KANNUR","11.8733284","75.3654249","S","t","410.75","T3","f","f","f","f","95.1","35.1","197.8","H","f","f","f","f","f","72.0","79.0","62.0","f","f","f","f","f","f","t","2523003","L","1135.52"
"676101","KL","MALAPPURAM","10.9139911","75.9215515","S","t","288.65","T3","f","f","f","f","93.57","35.1","197.8","H","f","f","f","f","f","72.0","79.0","62.0","f","f","f","f","f","f","t","4112920","VL","1098.08"
"403001","GA","NORTH GOA","15.4994167","73.8323889","W","t","0.26","T3","f","f","f","f","89.57","37.0","196.8","H","f","f","f","f","f","71.0","78.0","98.0","f","f","f","f","f","f","t","818008","S","963.17"
"400016","MH","Mumbai","19.0338333","72.8475833","W","t","6.16","T1","t","t","t","f","89.21","31.3","196.5","H","t","t","t","t","t","70.0","77.0","68.0","t","t","t","t","t","t","t","3085411","VL","831.53"
"402201","MH","RAIGAD","18.6418056","72.8723611","W","t","48.73","T3","f","f","f","f","82.91","31.3","196.5","H","f","f","f","f","f","70.0","77.0","68.0","f","f","f","f","f","f","t","3219594","VL","955.0"
"440002","MH","NAGPUR","21.15808333","79.11886111","W","t","691.09","T2","f","t","f","f","88.39","31.3","196.5","H","t","t","t","f","t","70.0","77.0","68.0","f","t","f","f","f","f","t","4653570","VL","951.2"
"757043","OD","MAYURBHANJ","22.278185","86.1678166","E","t","222.9","T3","f","f","f","f","63.17","30.2","197.8","Lo","f","f","f","f","f","50.0","57.0","22.0","f","f","f","f","f","f","t","2519738","L","1005.82"
"752055","OD","KHORDHA","20.1866674","85.6218522","E","t","24.21","T3","f","f","f","f","86.88","30.2","197.8","Lo","f","f","f","f","f","50.0","57.0","22.0","f","f","f","f","f","f","t","2251673","L","929.23"
"604001","TN","VILLUPURAM","12.2365833","79.6501667","S","t","115.4","T3","f","f","f","f","80.33","34.2","196.5","H","f","f","f","f","f","66.0","73.0","52.0","f","f","f","f","f","f","t","4384525","VL","1023.0"
"641001","TN","COIMBATORE","10.9891","76.96557","S","t","427.99","T2","f","t","f","f","83.98","34.2","196.5","H","t","t","f","f","t","66.0","73.0","52.0","f","t","f","t","t","f","t","3458045","VL","999.68"
"638656","TN","TIRUPPUR","10.7328056","77.5261944","S","t","396.52","T2","f","t","f","f","78.68","34.2","196.5","H","f","f","f","f","f","66.0","73.0","52.0","f","t","f","t","f","f","t","2479052","L","989.35"
"627401","TN","TIRUNELVELI","8.7043889","77.4510833","S","t","575.69","T2","f","t","f","f","82.5","34.2","196.5","H","f","f","f","f","f","66.0","73.0","52.0","f","f","f","f","f","f","t","3077233","VL","1023.28"
"628601","TN","TUTICORIN","8.6311944","77.9111389","S","t","557.7","T3","f","f","f","f","80.33","34.2","196.5","H","f","f","f","t","f","66.0","73.0","52.0","f","f","f","f","f","f","t","1153140","M","1013.0"
"614713","TN","THIRUVARUR","10.536171","79.6396","S","t","291.06","T3","f","f","f","f","82.86","34.2","196.5","H","f","f","f","f","f","66.0","73.0","52.0","f","f","f","f","f","f","t","1264277","M","1017.38"
"606202","TN","KALLAKURICHI","11.7381667","78.9601389","S","t","206.14","T3","f","f","f","f","80.33","34.2","196.5","H","f","f","f","f","f","66.0","73.0","52.0","f","f","f","f","f","f","t","2439861","L","1015.0"
"284001","UP","JHANSI","25.4337778","78.5837778","N","f","283.87","T2","f","f","f","f","75.05","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","1998603","M","890.05"
"201301","UP","GAUTAM BUDDHA NAGAR","23.51684","78.54896","N","f","442.39","T3","f","f","f","f","80.12","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","1648115","M","851.37"
"731224","WB","BIRBHUM","23.4558583","88.06275","E","t","103.09","T3","f","f","f","f","70.68","31.5","197.2","Lo","f","f","f","f","f","56.0","63.0","22.0","f","f","f","f","f","f","t","3502404","VL","955.65"
"731101","WB","BIRBHUM","23.1348","87.5215","E","t","106.42","T3","f","f","f","f","70.68","31.5","197.2","Lo","f","f","f","f","f","56.0","63.0","22.0","f","f","f","f","f","f","t","3502404","VL","955.65"
"742225","WB","MURSHIDABAD","24.7197222","80.6677777","E","t","819.02","T3","f","f","f","f","66.59","31.5","197.2","Lo","f","f","f","f","f","56.0","63.0","22.0","f","f","f","f","f","f","t","7103807","Mega","958.29"
"741302","WB","NADIA","23.2404","88.215698","E","t","76.0","T3","f","f","f","f","74.97","31.5","197.2","Lo","f","f","f","f","f","56.0","63.0","22.0","f","f","f","f","f","f","t","5167600","Mega","947.27"
"504218","TS","MANCHERIAL","19.098823","79.372186","S","f","213.55","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","204515","VS","994.0"
"506004","TS","HANUMAKONDA","17.981071","79.529135","S","f","130.6","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2368961","L","981.0"
"506009","TS","HANUMAKONDA","18.0045","79.5603333","S","f","134.77","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2368961","L","981.0"
"502106","TS","SIDDIPET","18.0789383","78.6768045","S","f","80.75","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2789709","L","962.0"
"503322","TS","NIZAMABAD","18.615311","78.210349","S","f","140.08","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2551335","L","1040.02"
"503002","TS","NIZAMABAD","18.682979","78.10737","S","f","149.87","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2551335","L","1040.02"
"505215","TS","PEDDAPALLI","18.755468","79.48932","S","f","187.09","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","1997317","M","975.0"
"505214","TS","PEDDAPALLI","18.7341944","79.5196389","S","f","187.05","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","1997317","M","975.0"
"505506","TS","PEDDAPALLI","18.528108","80.027908","S","f","208.46","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","1997317","M","975.0"
"508213","TS","SURYAPET","17.1380158","79.6242024","S","f","125.48","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2199206","L","973.0"
"509217","TS","RANGA REDDY","17.4739167","78.5118889","S","f","11.35","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2347440","L","987.0"
"500081","TS","HYDERABAD","17.441637","78.391092","S","f","10.82","T1","t","f","t","f","66.54","31.2","196.2","H","t","t","t","f","t","62.0","69.0","100.0","t","f","t","f","t","f","f","3943323","VL","953.52"
"500028","TS","HYDERABAD","17.401378","78.455496","S","f","2.83","T1","t","f","t","f","66.54","31.2","196.2","H","t","t","t","f","t","62.0","69.0","100.0","t","f","t","f","t","f","f","3943323","VL","953.52"
"500057","TS","HYDERABAD","17.421591","78.448018","S","f","5.18","T1","t","f","t","f","66.54","31.2","196.2","H","t","t","t","f","t","62.0","69.0","100.0","t","f","t","f","t","f","f","3943323","VL","953.52"
"500045","TS","HYDERABAD","17.44788889","78.42883333","S","f","8.72","T1","t","f","t","f","66.54","31.2","196.2","H","t","t","t","f","t","62.0","69.0","100.0","t","f","t","f","t","f","f","3943323","VL","953.52"
"500111","TS","RANGA REDDY","17.434672","78.3457802","S","f","14.51","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2347440","L","987.0"
"500029","TS","HYDERABAD","17.403017","78.485317","S","f","3.03","T1","t","f","t","f","66.54","31.2","196.2","H","t","t","t","f","t","62.0","69.0","100.0","t","f","t","f","t","f","f","3943323","VL","953.52"
"500086","TS","RANGA REDDY","17.348608","78.377033","S","f","10.47","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2347440","L","987.0"
"500053","TS","HYDERABAD","17.3367","78.4689","S","f","4.82","T1","t","f","t","f","66.54","31.2","196.2","H","t","t","t","f","t","62.0","69.0","100.0","t","f","t","f","t","f","f","3943323","VL","953.52"
"500077","TS","RANGA REDDY","17.310841","78.438611","S","f","8.38","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2347440","L","987.0"
"500024","TS","HYDERABAD","17.37544","78.49253","S","f","2.44","T1","t","f","t","f","66.54","31.2","196.2","H","t","t","t","f","t","62.0","69.0","100.0","t","f","t","f","t","f","f","3943323","VL","953.52"
"500059","TS","HYDERABAD","17.3562778","78.5050556","S","f","4.56","T1","t","f","t","f","66.54","31.2","196.2","H","t","t","t","f","t","62.0","69.0","100.0","t","f","t","f","t","f","f","3943323","VL","953.52"
"500065","TS","HYDERABAD","17.3544722","78.4646944","S","f","2.89","T1","t","f","t","f","66.54","31.2","196.2","H","t","t","t","f","t","62.0","69.0","100.0","t","f","t","f","t","f","f","3943323","VL","953.52"
"500112","TS","HYDERABAD","17.30505","78.525178","S","f","10.19","T1","t","f","t","f","66.54","31.2","196.2","H","t","t","t","f","t","62.0","69.0","100.0","t","f","t","f","t","f","f","3943323","VL","953.52"
"500958","TS","HYDERABAD","17.335","78.501","S","f","5.99","T1","t","f","t","f","66.54","31.2","196.2","H","t","t","t","f","t","62.0","69.0","100.0","t","f","t","f","t","f","f","3943323","VL","953.52"
"500068","TS","MEDCHAL MALKAJGIRI","17.34795","78.57159","S","f","11.36","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","3603700","VL","971.0"
"500013","TS","MEDCHAL MALKAJGIRI","17.392148","78.519636","S","f","5.44","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","3603700","VL","971.0"
"500060","TS","RANGA REDDY","17.3678056","78.5293333","S","f","6.44","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2347440","L","987.0"
"500074","TS","RANGA REDDY","17.34449","78.55455","S","f","9.8","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2347440","L","987.0"
"500062","TS","MEDCHAL MALKAJGIRI","17.78511111","78.91869444","S","f","65.51","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","3603700","VL","971.0"
"500040","TS","HYDERABAD","17.4527647","78.5542909","S","f","12.06","T1","t","f","t","f","66.54","31.2","196.2","H","t","t","t","f","t","62.0","69.0","100.0","t","f","t","f","t","f","f","3943323","VL","953.52"
"500007","TS","HYDERABAD","17.42233333","78.53830556","S","f","8.64","T1","t","f","t","f","66.54","31.2","196.2","H","t","t","t","f","t","62.0","69.0","100.0","t","f","t","f","t","f","f","3943323","VL","953.52"
"500016","TS","MEDCHAL MALKAJGIRI","17.43936111","78.45775","S","f","6.73","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","3943323","VL","953.52"
"500962","TS","HYDERABAD","17.465763","78.570671","S","f","14.32","T1","t","f","t","f","66.54","31.2","196.2","H","t","t","t","f","t","62.0","69.0","100.0","t","f","t","f","t","f","f","3943323","VL","953.52"
"500010","TS","HYDERABAD","17.50533333","78.51855556","S","f","14.86","T1","t","f","t","f","66.54","31.2","196.2","H","t","t","t","f","t","62.0","69.0","100.0","t","f","t","f","t","f","f","3943323","VL","953.52"
"500050","TS","RANGA REDDY","17.82961111","78.548","S","f","50.67","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","2347440","L","987.0"
"500047","TS","HYDERABAD","17.75219444","78.88555556","S","f","60.44","T1","t","f","t","f","66.54","31.2","196.2","H","t","t","t","f","t","62.0","69.0","100.0","t","f","t","f","t","f","f","3943323","VL","953.52"
"500067","TS","MEDCHAL MALKAJGIRI","17.50844932","78.47433997","S","f","14.29","T3","f","f","f","f","66.54","31.2","196.2","H","f","f","f","f","f","62.0","69.0","100.0","f","f","f","f","f","f","f","3603700","VL","971.0"
"500118","TS","HYDERABAD","17.5386788","78.3642651","S","f","20.91","T1","t","f","t","f","66.54","31.2","196.2","H","t","t","t","f","t","62.0","69.0","100.0","t","f","t","f","t","f","f","3943323","VL","953.52"
"515005","AP","ANANTAPUR","14.67","77.58","S","t","375.5","T3","f","f","f","f","63.57","32.5","197.2","M","f","f","f","f","f","55.0","62.0","45.0","f","f","f","f","f","f","t","4081148","VL","976.83"
"515006","AP","ANANTAPUR",,,"S","t",,"T3","f","f","f","f","63.57","32.5","197.2","M","f","f","f","f","f","55.0","62.0","45.0","f","f","f","f","f","f","t","4081148","VL","976.83"
"515872","AP","ANANTAPUR","15.01275","76.8319167","S","t","428.34","T3","f","f","f","f","63.57","32.5","197.2","M","f","f","f","f","f","55.0","62.0","45.0","f","f","f","f","f","f","t","4081148","VL","976.83"
"517352","AP","Annamayya","13.63330556","78.45066667","S","t","389.45","T3","f","f","f","f","67.41","32.5","197.2","M","f","f","f","f","f","55.0","62.0","45.0","f","f","f","f","f","f","t","4262109","VL","1001.0"
"516001","AP","Y.S.R.","14.4823333","78.8223889","S","t","289.69","T3","f","f","f","f","67.3","32.5","197.2","M","f","f","f","f","f","55.0","62.0","45.0","f","f","f","f","f","f","t","2882469","L","985.48"
"515556","AP","Sri Sathya Sai","13.88861111","78.02166667","S","t","396.0","T3","f","f","f","f","67.41","32.5","197.2","M","f","f","f","f","f","55.0","62.0","45.0","f","f","f","f","f","f","t","3004969","VL","1005.0"
"515661","AP","Sri Sathya Sai","14.51502778","77.76661111","S","t","369.09","T3","f","f","f","f","67.41","32.5","197.2","M","f","f","f","f","f","55.0","62.0","45.0","f","f","f","f","f","f","t","3004969","VL","1005.0"
"515671","AP","Sri Sathya Sai","14.41236111","77.72305556","S","t","379.79","T3","f","f","f","f","67.41","32.5","197.2","M","f","f","f","f","f","55.0","62.0","45.0","f","f","f","f","f","f","t","3004969","VL","1005.0"
"515251","AP","Sri Sathya Sai","13.97166","77.6715872","S","t","415.97","T3","f","f","f","f","67.41","32.5","197.2","M","f","f","f","f","f","55.0","62.0","45.0","f","f","f","f","f","f","t","3004969","VL","1005.0"
"518005","AP","KURNOOL","15.836434","78.031715","S","t","276.08","T2","f","f","f","f","59.97","32.5","197.2","M","f","f","f","f","f","55.0","62.0","45.0","f","f","f","f","f","f","t","4053463","VL","987.74"
"518512","AP","Nandyal","15.4915833","78.5731667","S","t","236.91","T3","f","f","f","f","67.41","32.5","197.2","M","f","f","f","f","f","55.0","62.0","45.0","f","f","f","f","f","f","t","1978419","M","994.0"
"516411","AP","Y.S.R.","14.9233224","78.4372382","S","t","284.29","T3","f","f","f","f","67.3","32.5","197.2","M","f","f","f","f","f","55.0","62.0","45.0","f","f","f","f","f","f","t","2882469","L","985.48"
"516390","AP","Y.S.R.","14.422056","78.2210534","S","t","338.52","T3","f","f","f","f","67.3","32.5","197.2","M","f","f","f","f","f","55.0","62.0","45.0","f","f","f","f","f","f","t","2882469","L","985.48"
"517620","AP","Tirupati","13.8243056","79.5852778","S","t","315.03","T2","f","f","f","f","67.41","32.5","197.2","M","f","f","f","f","f","55.0","62.0","45.0","f","f","f","f","f","t","t","1165483","M","1012.0"
"517644","AP","CHITTOOR","13.7514444","79.7002778","S","t","319.11","T3","f","f","f","f","71.53","32.5","197.2","M","f","f","f","f","f","55.0","62.0","45.0","f","f","f","f","f","f","t","1165483","M","1012.0"
"534338","AP","WEST GODAVARI","16.58395","81.711","S","t","127.21","T3","f","f","f","f","74.63","32.5","197.2","M","f","f","f","f","f","55.0","62.0","45.0","f","f","f","f","f","f","t","3936966","VL","1003.63"
